"","book","date","reviewer","rating","review"
"250","Harry Potter and the Prisoner of Azkaban"," Aug 30 2012"," Veronique","it was amazing"," Still my favourite Harry Potter book At this point it isn t just the comfort of returning to Hogwarts and this magical world that I love No this is the book where I really got stung with the Potter bug I still remember the first time I read it especially that last third of the novel I was on tenderhooks and could not stop reading snatching time here and there from work I mean come on - the Marauder s Map Moony Padfoot Prongs Wormtail the Time Turner Dementors Expecto Patronus Boggarts Hogsmeade and the list goes on Maybe this is due partly to the fact that the books mature with the characters each volume growing in danger and in scope or that Rowling improved her craft too Whichever this is the novel where it gets serious The hugeness of what happened and of what is yet to happen hits you You can see all these elements appearing in your vision and you re just flabbergasted at what they could mean Ultimately I think this series s success resides in the fact that Rowling has the power to make all of us feel wonder whatever age we are And yes I solemnly swear that I am up to no good - always O more"
"251","Harry Potter and the Prisoner of Azkaban"," Sep 13 2015"," Stanislav Lozanov","liked it"," Reviews in English and Bulgarian--- I do not know if it is due to my age or something else but I did not enjoy this book as much as the previous two At the expense of being hated I would say that in my opinion Harry Potter is overhyped There are much more interesting series e g The Secret Circle more"
"252","Harry Potter and the Prisoner of Azkaban"," Jan 01 2011"," Priscilla","it was amazing"," D That s a really good read My first impressions 1 So much backstory I LOVE IT 2 I know what a boggart is Finally 3 I want butterbeer D Especially now 4 The Shrieking Shack section is amazing 5 LOVE REMUS SIRIUS 36 Great flow pacing7 Tried really hard to block out the movie version I got confused a couple times Check out my full review here http thereadables tumblr com post 3"
"253","Harry Potter and the Prisoner of Azkaban"," Jan 19 2016"," Noelia Alonso","it was amazing"," The amount of stuff I have forgotten about this one is insane I might be because the movie is so engraved in my memory that when I think about the Prisoner of Azkaban I always remember how the story unfolds in the film Anyways Ron is a bit of an ass in this one but we have Lupin and Sirius 3"
"254","Harry Potter and the Prisoner of Azkaban"," Dec 02 2013"," Erica Ravenclaw","it was amazing"," THIS BOOK IS AMAZING AND TRAGIC AND EVERYTHING I LOVE ABOUT THE HARRY POTTER SERIES That is all"
"255","Harry Potter and the Prisoner of Azkaban"," Sep 23 2015"," Karen","it was amazing"," Finished my reread and then watched the movie On to Goblet of Fire"
"256","Harry Potter and the Prisoner of Azkaban"," Jan 23 2011"," Gwen The Gwendolyn Reading Method","it was amazing"," Ah Harry Potter"
"257","Harry Potter and the Prisoner of Azkaban"," Aug 02 2017"," Qamar Al Oqaily","it was amazing"," finished this reread yesterday but my phone broke"
"258","Harry Potter and the Prisoner of Azkaban"," Mar 25 2012"," Stacee","it was amazing"," I ve always thought Goblet was my favorite but after reading this one I think it may take top spot Love love love Sirius Black"
"259","Harry Potter and the Prisoner of Azkaban"," Feb 05 2012"," Kirsty x1f4da x1f4d6","liked it"," Not my favourite of the books or films for that matter As part of the series it s ok but as a stand-alone I ve never gelled with it"
"260","Harry Potter and the Prisoner of Azkaban"," Oct 09 2015"," Demi","it was amazing"," I know how to use a fellytone now Oh Ron lol Prisoner of Azkaban is definitely my favorite book of the series so far"
"261","Harry Potter and the Prisoner of Azkaban"," Jun 29 2013"," Elena","it was amazing"," Definitely one of my favourites of the Harry Potter series"
"262","Harry Potter and the Prisoner of Azkaban"," Nov 13 2017"," Larissa Book Bosomed Blonde","really liked it"," Book Bosomed BlondeActual Rating 4 5I honestly didn t expect to enjoy this one as much as i did but i literally started this book Friday night and finished it Sunday night It was so exciting and it kept me anticipating what happened next the entire way through Definitely my favourite book in the series so far Really fantastic J K Rowling is really a phenomenal writer and you can tell that as each book is published she just gets better and better My main problem in the last two books was the ease of predictability and the in your face coincidences This however seems to have been left behind because although there are many hints throughout the book that leads to major plot events near the ned it wasn t as easy to piece them together until after you already found out That just goes to show how much she has evolved as a writer already and i hope this continues through the remaining four books The plot in this book also has improved as much as the writing style We are told in the beginning of the book of a problem that we can pretty much assume will be coming up at some point in the book however that problem isn t dwelled on throughout the entirety of the novel and we actually get a lot more world development in this one One thing i am extremely happy about is we get so much more magic in The Prisoner of Azkaban This was my main disappointment with the second book almost no magic was actually talked about and it really bothered me so since its touched upon in nearly every chapter here i am very pleased We get to follow Harry throughout his classes see him learn new spells and meet new magical creatures I d have to say it hit every point i wanted it to and i want to thank J K Rowling for getting it together and teaching us more about life at Hogwarts If there was one thing i would have changed in this book it would be the amount of time that was focused on Quidditch I don t know about anyone else but personally I don t find it entertaining to read about someone playing a sport even a magical broomstick one There was just a ridiculous amount of conversations and scenes of Quidditch that i just got bored of it So definitely not a Quidditch fan in the books The characters are another thing i think we get more development on here and it s absolutely fantastic because it s not just like the main characters we literally get to know more about everyone There are also a lot of new characters introduced here as well Some were just mentioned once like Hannah Abbott and i can assume she will be popping up throughout the rest of the books However there was one new teacher who was like an ideal character for me I really like him and when we learn a lot more about his life it just made me love him even more Great addition Overall this was a fantastic book I m hesitant on giving it full stars however because i don t know what the other books will bring and i want to leave room for improvements Really great story and its made me completely obsessed with continuing on in the series I just want to add that the ending was again perfect I m really enjoying the consistency from J K Rowling and the conversations Harry has with Dumbledore are always so informative but also heartwarming and it just makes for such a good wrap up of the book more"
"263","Harry Potter and the Prisoner of Azkaban"," Mar 28 2018"," Yusra","it was amazing"," ok but real talk I don t remember Harry Potter anymore"
"264","Harry Potter and the Prisoner of Azkaban"," Oct 05 2017"," MaryJane","it was amazing"," Book three of the Harry Potter series is a fan favorite and while it isn t my personal favorite of the series I can totally see why this book means so much to the other readers This book manages to be so similar and yet so different from the earlier books in the series Our favorite trio is back at Hogwarts and as always they have a bunch of obstacles preventing them from just having a normal school year But it s fine because lets be real even though we love these characters and want them to be safe and happy MY CHILDREN we know they can handle pretty much anything There is not anything that I can say about this book or this series that would be new information so I am going to continue this review in the same pattern as my others when it comes to rereading this series and just list the things that I really appreciated the things that really stood out to me this time around - LITERALLY ALL OF IT- I tried to make a list but I was basically outlining the book- I loved this so much it may have jumped up on my list after this reread I feel like I have seen the light after all this time In summary even though I literally did no reviewing this book is so important to the rest of the series and also to my heart and I love it Sorry I guess I lied when I said its not my fave ok but actually I do think it has moved up to the number 2 spot more"
